response_time,event_start_ms,event_start_epoc,year,month,day
12.102864980697632,15,1550000847,2019,2,12
9.607517004013063,889,1550000846,2019,2,12
9.291911005973816,999,1550000845,2019,2,12
10.213376998901367,778,1550000845,2019,2,12
461.4709619879723,733,1550000845,2019,2,12
10.51039797067642,398,1550000845,2019,2,12
18.553638041019443,977,1550000844,2019,2,12
13.494805037975313,305,1550000844,2019,2,12
622.7304419875145,128,1550000844,2019,2,12
16.0857800245285,903,1550000846,2019,2,12
9.724876999855043,429,1550000846,2019,2,12
8.992182970046999,211,1550000846,2019,2,12
8.967727005481722,779,1550000845,2019,2,12
10.11204302310944,0,1550000848,2019,2,12
17.48307502269745,829,1550000847,2019,2,12
9.474524974822998,24,1550000848,2019,2,12
11.961036026477812,826,1550000847,2019,2,12
634.5172009468079,586,1542979386,2018,11,23
470.59919106960297,495,1542979391,2018,11,23
14.56468200683594,742,1542979392,2018,11,23
9.835483074188232,526,1542979392,2018,11,23
19.06537592411041,409,1542979392,2018,11,23
10.315513014793401,380,1542979392,2018,11,23
24.1824289560318,141,1542979392,2018,11,23
10.2440710067749,87,1542979392,2018,11,23
47.48290205001831,52,1542979392,2018,11,23
10.44421601295471,504,1542979391,2018,11,23
14.46612799167633,227,1542979391,2018,11,23
14.16220700740814,220,1542979391,2018,11,23
21.06954705715179,926,1542979390,2018,11,23
11.48398697376251,864,1542979390,2018,11,23
17.9813529253006,755,1542979390,2018,11,23
9.443526029586794,702,1542979390,2018,11,23
13.852993965148931,638,1542979390,2018,11,23
14.1108649969101,418,1542979390,2018,11,23
30.87311196327209,15,1542979390,2018,11,23
11.97707200050354,957,1542979389,2018,11,23
18.62374305725098,11,1542979389,2018,11,23
11.28833603858948,866,1542979388,2018,11,23
9.783969044685364,827,1542979388,2018,11,23
10.58780300617218,471,1542979388,2018,11,23
21.17534792423248,362,1542979387,2018,11,23
14.057860970497133,735,1542979386,2018,11,23
10.48400700092316,543,1542979386,2018,11,23
9.630972027778624,503,1542979386,2018,11,23
10.743414998054499,378,1542979386,2018,11,23
11.020979046821587,931,1542979385,2018,11,23
304.399955034256,507,1542979385,2018,11,23
10.006507039070133,337,1542979385,2018,11,23
11.199299931526179,287,1542979385,2018,11,23
18.659986019134518,235,1542979385,2018,11,23
10.13082695007324,233,1542979385,2018,11,23
11.246392011642461,931,1542979384,2018,11,23
12.324556112289429,736,1542979384,2018,11,23
11.2722579240799,614,1542979384,2018,11,23
19.83106708526611,455,1542979384,2018,11,23
168.6481429338455,393,1542979384,2018,11,23
10.78113198280334,765,1542979392,2018,11,23
9.750234007835386,729,1542979392,2018,11,23
26.21203696727753,28,1542979392,2018,11,23
15.89546298980713,971,1542979391,2018,11,23
12.802892088890081,532,1542979391,2018,11,23
10.27529299259186,511,1542979390,2018,11,23
12.95688009262085,24,1542979389,2018,11,23
18.40687096118927,5,1542979389,2018,11,23
10.51295602321625,857,1542979388,2018,11,23
10.440665006637571,824,1542979388,2018,11,23
15.08933699131012,680,1542979388,2018,11,23
9.825210928916931,667,1542979388,2018,11,23
11.264549970626831,336,1542979388,2018,11,23
11.160050988197328,212,1542979388,2018,11,23
8.546489000320435,923,1542979387,2018,11,23
15.20731198787689,894,1542979387,2018,11,23
9.547440052032472,343,1542979387,2018,11,23
9.458128929138184,96,1542979387,2018,11,23
9.240056037902832,984,1542979386,2018,11,23
11.26038599014282,735,1542979386,2018,11,23
17.8466739654541,228,1542979386,2018,11,23
15.73366904258728,916,1542979385,2018,11,23
69.82954394817352,643,1542979385,2018,11,23
76.24506890773773,637,1542979385,2018,11,23
12.631507992744448,159,1542979385,2018,11,23
12.657220959663393,24,1542979385,2018,11,23
9.388305068016052,831,1542979384,2018,11,23
14.5689560174942,534,1542979384,2018,11,23
200.10512793064117,469,1542979384,2018,11,23
731.1343460083008,317,1542979386,2018,11,23
57.66994399949908,672,1535718333,2018,8,31
4212.162686999887,17,1535718330,2018,8,31
1670.050436999649,762,1535718330,2018,8,31
27.70275400020182,548,1535718338,2018,8,31
27.732956999912854,519,1535718338,2018,8,31
2614.271948000416,432,1535718337,2018,8,31
2973.628548998386,583,1535718333,2018,8,31
42.63789699971676,411,1535718338,2018,8,31
67.8440680000931,395,1535718333,2018,8,31
50.789011999964714,945,1535718337,2018,8,31
71.72373900003731,322,1535718333,2018,8,31
40.3215539995581,313,1535718333,2018,8,31
40.38254200108349,775,1535718337,2018,8,31
60.12519700080156,189,1535718333,2018,8,31
74.6131409984082,287,1535718337,2018,8,31
1801.572402000427,355,1535718335,2018,8,31
2892.195930000395,29,1535718337,2018,8,31
1639.475463999435,822,1535718322,2018,8,31
76.44057600013912,743,1535718336,2018,8,31
1089.657895000651,318,1535718332,2018,8,31
1925.827960999683,884,1535718331,2018,8,31
1219.4615579992528,281,1535718331,2018,8,31
3524.584938000888,319,1535718333,2018,8,31
1655.2503590006381,849,1535718330,2018,8,31
1828.2178409993646,164,1535718338,2018,8,31
3330.260074999183,740,1535718330,2018,8,31
1621.380005000159,827,1535718332,2018,8,31
28.05451500043273,114,1535718340,2018,8,31
49.47056999988853,59,1535718340,2018,8,31
84.69179499894382,845,1535718339,2018,8,31
104.04286099970341,798,1535718339,2018,8,31
120.7076869998127,665,1535718339,2018,8,31
35.81950999982654,629,1535718339,2018,8,31
27.27101100049913,483,1535718339,2018,8,31
102.4057839997113,961,1535718338,2018,8,31
53.03380800038576,371,1535718336,2018,8,31
37.3659109994769,406,1535718335,2018,8,31
53.32600500062108,103,1535718335,2018,8,31
102.2380880005658,77,1535718335,2018,8,31
42.04031599871814,487,1535718334,2018,8,31
65.32190799899399,482,1535718334,2018,8,31
51.84248000010848,44,1535718340,2018,8,31
89.40112500078976,743,1535718339,2018,8,31
75.49741199985147,546,1535718339,2018,8,31
32.49790799990296,427,1535718339,2018,8,31
93.75794500112534,922,1535718338,2018,8,31
77.69452399946749,683,1535718338,2018,8,31
29.757633000612262,524,1535718338,2018,8,31
60.05535699985921,103,1535718338,2018,8,31
58.1044549997896,45,1535718338,2018,8,31
52.1395159997046,992,1535718337,2018,8,31
55.130416000261896,946,1535718337,2018,8,31
40.072239000350244,789,1535718337,2018,8,31
79.32580099999905,432,1535718337,2018,8,31
84.99603500030935,216,1535718337,2018,8,31
83.6334380004555,206,1535718337,2018,8,31
57.64690799824893,865,1535718335,2018,8,31
44.83165000006557,539,1535718335,2018,8,31
28.5751029998064,318,1535718335,2018,8,31
65.78650499880314,131,1535718335,2018,8,31
112.5613179989159,993,1535718334,2018,8,31
74.08156799897552,710,1535718334,2018,8,31
49.058304999023676,329,1535718334,2018,8,31
88.18699200078846,132,1535718334,2018,8,31
51.636699998751276,980,1535718333,2018,8,31
122.1745840013027,547,1535718332,2018,8,31
54.361456999555216,472,1535718332,2018,8,31
151.52563600055868,141,1535718332,2018,8,31
1541.8958580009644,115,1535718332,2018,8,31
91.36942100152372,425,1535718340,2018,8,31
